r,t,y,TotalCapacityAnnual
"Region1","BS_IND_FOOD",2024,0
"Region1","BS_IND_FOOD",2025,0
"Region1","BS_IND_FOOD",2026,0
"Region1","BS_IND_FOOD",2027,0
"Region1","BS_IND_FOOD",2028,0
"Region1","BS_IND_FOOD",2029,0
"Region1","BS_IND_FOOD",2030,0
"Region1","BS_IND_FOOD",2031,0
"Region1","BS_IND_FOOD",2032,0
"Region1","BS_IND_FOOD",2033,0
"Region1","BS_IND_FOOD",2034,0
"Region1","BS_IND_FOOD",2035,0
"Region1","BS_IND_OTH",2018,0
"Region1","BS_IND_OTH",2019,0
"Region1","BS_IND_OTH",2020,0
"Region1","BS_IND_OTH",2021,0
"Region1","BS_IND_OTH",2022,0
"Region1","BS_IND_OTH",2023,0
"Region1","BS_IND_OTH",2024,0
"Region1","BS_IND_OTH",2025,0
"Region1","BS_IND_OTH",2026,0
"Region1","BS_IND_OTH",2027,0
"Region1","BS_IND_OTH",2028,0
"Region1","BS_IND_OTH",2029,0
"Region1","BS_IND_OTH",2030,0
"Region1","BS_IND_OTH",2031,0
"Region1","BS_IND_OTH",2032,0
"Region1","BS_IND_OTH",2033,0
"Region1","BS_IND_OTH",2034,0
"Region1","BS_IND_OTH",2035,0
"Region1","BS_IND_TEXT",2018,0
"Region1","BS_IND_TEXT",2019,0
"Region1","BS_IND_TEXT",2020,0
"Region1","BS_IND_TEXT",2021,0
"Region1","BS_IND_TEXT",2022,0
"Region1","BS_IND_TEXT",2023,0
"Region1","BS_IND_TEXT",2024,0
"Region1","BS_IND_TEXT",2025,0
"Region1","BS_IND_TEXT",2026,0
"Region1","BS_IND_TEXT",2027,0
"Region1","BS_IND_TEXT",2028,0
"Region1","BS_IND_TEXT",2029,0
"Region1","BS_IND_TEXT",2030,0
"Region1","BS_IND_TEXT",2031,0
"Region1","BS_IND_TEXT",2032,0
"Region1","BS_IND_TEXT",2033,0
"Region1","BS_IND_TEXT",2034,0
"Region1","BS_IND_TEXT",2035,0
"Region1","BS_OTH_001",2018,0
"Region1","BS_OTH_001",2019,0
"Region1","BS_OTH_001",2020,0
"Region1","BS_OTH_001",2021,0
"Region1","BS_OTH_001",2022,0
"Region1","BS_OTH_001",2023,0
"Region1","BS_OTH_001",2024,0
"Region1","BS_OTH_001",2025,0
"Region1","BS_OTH_001",2026,0
"Region1","BS_OTH_001",2027,0
"Region1","BS_OTH_001",2028,0
"Region1","BS_OTH_001",2029,0
"Region1","BS_OTH_001",2030,0
"Region1","BS_OTH_001",2031,0
"Region1","BS_OTH_001",2032,0
"Region1","BS_OTH_001",2033,0
"Region1","BS_OTH_001",2034,0
"Region1","BS_OTH_001",2035,0
"Region1","BS_RES_CWH_001",2018,0
"Region1","BS_RES_CWH_001",2019,0
"Region1","BS_RES_CWH_001",2020,0
"Region1","BS_RES_CWH_001",2021,0
"Region1","BS_RES_CWH_001",2022,0
"Region1","BS_RES_CWH_001",2023,0
"Region1","BS_RES_CWH_001",2024,0
"Region1","BS_RES_CWH_001",2025,0
"Region1","BS_RES_CWH_001",2026,0
"Region1","BS_RES_CWH_001",2027,0
"Region1","BS_RES_CWH_001",2028,0
"Region1","BS_RES_CWH_001",2029,0
"Region1","BS_RES_CWH_001",2030,0
"Region1","BS_RES_CWH_001",2031,0
"Region1","BS_RES_CWH_001",2032,0
"Region1","BS_RES_CWH_001",2033,0
"Region1","BS_RES_CWH_001",2034,0
"Region1","BS_RES_CWH_001",2035,0
"Region1","BS_RES_EL_001",2018,0
"Region1","BS_RES_EL_001",2019,0
"Region1","BS_RES_EL_001",2020,0
"Region1","BS_RES_EL_001",2021,0
"Region1","BS_RES_EL_001",2022,0
"Region1","BS_RES_EL_001",2023,0
"Region1","BS_RES_EL_001",2024,0
"Region1","BS_RES_EL_001",2025,0
"Region1","BS_RES_EL_001",2026,0
"Region1","BS_RES_EL_001",2027,0
"Region1","BS_RES_EL_001",2028,0
"Region1","BS_RES_EL_001",2029,0
"Region1","BS_RES_EL_001",2030,0
"Region1","BS_RES_EL_001",2031,0
"Region1","BS_RES_EL_001",2032,0
"Region1","BS_RES_EL_001",2033,0
"Region1","BS_RES_EL_001",2034,0
"Region1","BS_RES_EL_001",2035,0
"Region1","BS_RES_EL_002",2018,0
"Region1","BS_RES_EL_002",2019,0
"Region1","BS_RES_EL_002",2020,0
"Region1","BS_RES_EL_002",2021,0
"Region1","BS_RES_EL_002",2022,0
"Region1","BS_RES_EL_002",2023,0
"Region1","BS_RES_EL_002",2024,0
"Region1","BS_RES_EL_002",2025,0
"Region1","BS_RES_EL_002",2026,0
"Region1","BS_RES_EL_002",2027,0
"Region1","BS_RES_EL_002",2028,0
"Region1","BS_RES_EL_002",2029,0
"Region1","BS_RES_EL_002",2030,0
"Region1","BS_RES_EL_002",2031,0
"Region1","BS_RES_EL_002",2032,0
"Region1","BS_RES_EL_002",2033,0
"Region1","BS_RES_EL_002",2034,0
"Region1","BS_RES_EL_002",2035,0
"Region1","BS_TRA_AIR_FREIGHT",2018,0
"Region1","BS_TRA_AIR_FREIGHT",2019,0
"Region1","BS_TRA_AIR_FREIGHT",2020,0
"Region1","BS_TRA_AIR_FREIGHT",2021,0
"Region1","BS_TRA_AIR_FREIGHT",2022,0
"Region1","BS_TRA_AIR_FREIGHT",2023,0
"Region1","BS_TRA_AIR_FREIGHT",2024,0
"Region1","BS_TRA_AIR_FREIGHT",2025,0
"Region1","BS_TRA_AIR_FREIGHT",2026,0
"Region1","BS_TRA_AIR_FREIGHT",2027,0
"Region1","BS_TRA_AIR_FREIGHT",2028,0
"Region1","BS_TRA_AIR_FREIGHT",2029,0
"Region1","BS_TRA_AIR_FREIGHT",2030,0
"Region1","BS_TRA_AIR_FREIGHT",2031,0
"Region1","BS_TRA_AIR_FREIGHT",2032,0
"Region1","BS_TRA_AIR_FREIGHT",2033,0
"Region1","BS_TRA_AIR_FREIGHT",2034,0
"Region1","BS_TRA_AIR_FREIGHT",2035,0
"Region1","BS_TRA_AIR_PSNG",2018,0
"Region1","BS_TRA_AIR_PSNG",2019,0
"Region1","BS_TRA_AIR_PSNG",2020,0
"Region1","BS_TRA_AIR_PSNG",2021,0
"Region1","BS_TRA_AIR_PSNG",2022,0
"Region1","BS_TRA_AIR_PSNG",2023,0
"Region1","BS_TRA_AIR_PSNG",2024,0
"Region1","BS_TRA_AIR_PSNG",2025,0
"Region1","BS_TRA_AIR_PSNG",2026,0
"Region1","BS_TRA_AIR_PSNG",2027,0
"Region1","BS_TRA_AIR_PSNG",2028,0
"Region1","BS_TRA_AIR_PSNG",2029,0
"Region1","BS_TRA_AIR_PSNG",2030,0
"Region1","BS_TRA_AIR_PSNG",2031,0
"Region1","BS_TRA_AIR_PSNG",2032,0
"Region1","BS_TRA_AIR_PSNG",2033,0
"Region1","BS_TRA_AIR_PSNG",2034,0
"Region1","BS_TRA_AIR_PSNG",2035,0
"Region1","BS_TRA_LAND_FREIGHT",2018,0
"Region1","BS_TRA_LAND_FREIGHT",2019,0
"Region1","BS_TRA_LAND_FREIGHT",2020,0
"Region1","BS_TRA_LAND_FREIGHT",2021,0
"Region1","BS_TRA_LAND_FREIGHT",2022,0
"Region1","BS_TRA_LAND_FREIGHT",2023,0
"Region1","BS_TRA_LAND_FREIGHT",2024,0
"Region1","BS_TRA_LAND_FREIGHT",2025,0
"Region1","BS_TRA_LAND_FREIGHT",2026,0
"Region1","BS_TRA_LAND_FREIGHT",2027,0
"Region1","BS_TRA_LAND_FREIGHT",2028,0
"Region1","BS_TRA_LAND_FREIGHT",2029,0
"Region1","BS_TRA_LAND_FREIGHT",2030,0
"Region1","BS_TRA_LAND_FREIGHT",2031,0
"Region1","BS_TRA_LAND_FREIGHT",2032,0
"Region1","BS_TRA_LAND_FREIGHT",2033,0
"Region1","BS_TRA_LAND_FREIGHT",2034,0
"Region1","BS_TRA_LAND_FREIGHT",2035,0
"Region1","BS_TRA_LAND_PSNG",2018,0
"Region1","BS_TRA_LAND_PSNG",2019,0
"Region1","BS_TRA_LAND_PSNG",2020,0
"Region1","BS_TRA_LAND_PSNG",2021,0
"Region1","BS_TRA_LAND_PSNG",2022,0
"Region1","BS_TRA_LAND_PSNG",2023,0
"Region1","BS_TRA_LAND_PSNG",2024,0
"Region1","BS_TRA_LAND_PSNG",2025,0
"Region1","BS_TRA_LAND_PSNG",2026,0
"Region1","BS_TRA_LAND_PSNG",2027,0
"Region1","BS_TRA_LAND_PSNG",2028,0
"Region1","BS_TRA_LAND_PSNG",2029,0
"Region1","BS_TRA_LAND_PSNG",2030,0
"Region1","BS_TRA_LAND_PSNG",2031,0
"Region1","BS_TRA_LAND_PSNG",2032,0
"Region1","BS_TRA_LAND_PSNG",2033,0
"Region1","BS_TRA_LAND_PSNG",2034,0
"Region1","BS_TRA_LAND_PSNG",2035,0
"Region1","BS_TRA_SHIP_FREIGHT",2018,0
"Region1","BS_TRA_SHIP_FREIGHT",2019,0
"Region1","BS_TRA_SHIP_FREIGHT",2020,0
"Region1","BS_TRA_SHIP_FREIGHT",2021,0
"Region1","BS_TRA_SHIP_FREIGHT",2022,0
"Region1","BS_TRA_SHIP_FREIGHT",2023,0
"Region1","BS_TRA_SHIP_FREIGHT",2024,0
"Region1","BS_TRA_SHIP_FREIGHT",2025,0
"Region1","BS_TRA_SHIP_FREIGHT",2026,0
"Region1","BS_TRA_SHIP_FREIGHT",2027,0
"Region1","BS_TRA_SHIP_FREIGHT",2028,0
"Region1","BS_TRA_SHIP_FREIGHT",2029,0
"Region1","BS_TRA_SHIP_FREIGHT",2030,0
"Region1","BS_TRA_SHIP_FREIGHT",2031,0
"Region1","BS_TRA_SHIP_FREIGHT",2032,0
"Region1","BS_TRA_SHIP_FREIGHT",2033,0
"Region1","BS_TRA_SHIP_FREIGHT",2034,0
"Region1","BS_TRA_SHIP_FREIGHT",2035,0
"Region1","BS_TRA_SHIP_PSNG",2018,0
"Region1","BS_TRA_SHIP_PSNG",2019,0
"Region1","BS_TRA_SHIP_PSNG",2020,0
"Region1","BS_TRA_SHIP_PSNG",2021,0
"Region1","BS_TRA_SHIP_PSNG",2022,0
"Region1","BS_TRA_SHIP_PSNG",2023,0
"Region1","BS_TRA_SHIP_PSNG",2024,0
"Region1","BS_TRA_SHIP_PSNG",2025,0
"Region1","BS_TRA_SHIP_PSNG",2026,0
"Region1","BS_TRA_SHIP_PSNG",2027,0
"Region1","BS_TRA_SHIP_PSNG",2028,0
"Region1","BS_TRA_SHIP_PSNG",2029,0
"Region1","BS_TRA_SHIP_PSNG",2030,0
"Region1","BS_TRA_SHIP_PSNG",2031,0
"Region1","BS_TRA_SHIP_PSNG",2032,0
"Region1","BS_TRA_SHIP_PSNG",2033,0
"Region1","BS_TRA_SHIP_PSNG",2034,0
"Region1","BS_TRA_SHIP_PSNG",2035,0
"Region1","COM_CWH_BIO_001",2018,25.3553101800181
"Region1","COM_CWH_BIO_001",2019,27.4396282108211
"Region1","COM_CWH_BIO_001",2020,29.6952864276428
"Region1","COM_CWH_BIO_001",2021,32.1363695829582
"Region1","COM_CWH_BIO_001",2022,34.7781205680569
"Region1","COM_CWH_BIO_001",2023,37.6370351675167
"Region1","COM_CWH_BIO_001",2024,40.7309650675068
"Region1","COM_CWH_BIO_001",2025,44.0792295969597
"Region1","COM_CWH_BIO_001",2026,47.7027361766176
"Region1","COM_CWH_BIO_001",2027,51.6241110311031
"Region1","COM_CWH_BIO_001",2028,55.8678400850085
"Region1","COM_CWH_BIO_001",2029,60.4604223772377
"Region1","COM_CWH_BIO_001",2030,65.4305350075008
"Region1","COM_CWH_BIO_001",2031,70.8092129032904
"Region1","COM_CWH_BIO_001",2032,76.6300417361735
"Region1","COM_CWH_BIO_001",2033,82.9293684498455
"Region1","COM_CWH_BIO_001",2034,89.7465274027404
"Region1","COM_CWH_BIO_001",2035,97.1240868986896
"Region1","COM_CWH_DSL_001",2018,41.7896089808981
"Region1","COM_CWH_DSL_001",2019,45.224898709871
"Region1","COM_CWH_DSL_001",2020,48.9425843784378
"Region1","COM_CWH_DSL_001",2021,52.9658801580158
"Region1","COM_CWH_DSL_001",2022,57.3199085608561
"Region1","COM_CWH_DSL_001",2023,62.0318572457246
"Region1","COM_CWH_DSL_001",2024,67.1311488548855
"Region1","COM_CWH_DSL_001",2025,72.6496246724672
"Region1","COM_CWH_DSL_001",2026,78.6217434743475
"Region1","COM_CWH_DSL_001",2027,85.084796719672
"Region1","COM_CWH_DSL_001",2028,92.0791413841384
"Region1","COM_CWH_DSL_001",2029,99.6484519551955
"Region1","COM_CWH_DSL_001",2030,107.83999319932
"Region1","COM_CWH_DSL_001",2031,116.704915091509
"Region1","COM_CWH_DSL_001",2032,126.298572657266
"Region1","COM_CWH_DSL_001",2033,136.680870987099
"Region1","COM_CWH_DSL_001",2034,147.916639963997
"Region1","COM_CWH_DSL_001",2035,160.07603860386
"Region1","COM_CWH_KER_001",2018,2.96906635763576
"Region1","COM_CWH_KER_001",2019,3.21313667566759
"Region1","COM_CWH_KER_001",2020,3.47727064806477
"Region1","COM_CWH_KER_001",2021,3.7631175957596
"Region1","COM_CWH_KER_001",2022,4.07246242024202
"Region1","COM_CWH_KER_001",2023,4.40723674967498
"Region1","COM_CWH_KER_001",2024,4.76953100210021
"Region1","COM_CWH_KER_001",2025,5.16160743674368
"Region1","COM_CWH_KER_001",2026,5.58591427842783
"Region1","COM_CWH_KER_001",2027,6.04510101010101
"Region1","COM_CWH_KER_001",2028,6.54203491249125
"Region1","COM_CWH_KER_001",2029,7.07981896689669
"Region1","COM_CWH_KER_001",2030,7.66181123712371
"Region1","COM_CWH_KER_001",2031,8.29164583258326
"Region1","COM_CWH_KER_001",2032,8.97325560356036
"Region1","COM_CWH_KER_001",2033,9.71089669666967
"Region1","COM_CWH_KER_001",2034,10.5091751375138
"Region1","COM_CWH_KER_001",2035,11.3730755675568
"Region1","COM_CWH_LPG_001",2018,10.9558548554855
"Region1","COM_CWH_LPG_001",2019,11.8564743374338
"Region1","COM_CWH_LPG_001",2020,12.8311286928691
"Region1","COM_CWH_LPG_001",2021,13.8859039303931
"Region1","COM_CWH_LPG_001",2022,15.0273863286327
"Region1","COM_CWH_LPG_001",2023,16.262703610361
"Region1","COM_CWH_LPG_001",2024,17.5995693969397
"Region1","COM_CWH_LPG_001",2025,19.0463314431443
"Region1","COM_CWH_LPG_001",2026,20.6120236923692
"Region1","COM_CWH_LPG_001",2027,22.3064227322733
"Region1","COM_CWH_LPG_001",2028,24.1401088208821
"Region1","COM_CWH_LPG_001",2029,26.1245319831983
"Region1","COM_CWH_LPG_001",2030,28.2720834683468
"Region1","COM_CWH_LPG_001",2031,30.5961731273127
"Region1","COM_CWH_LPG_001",2032,33.1113131813182
"Region1","COM_CWH_LPG_001",2033,35.8332088108808
"Region1","COM_CWH_LPG_001",2034,38.7788562356234
"Region1","COM_CWH_LPG_001",2035,41.9666488448845
"Region1","COM_CWH_NGS_001",2018,12.1731720672067
"Region1","COM_CWH_NGS_001",2019,13.1738603660366
"Region1","COM_CWH_NGS_001",2020,14.2568096609661
"Region1","COM_CWH_NGS_001",2021,15.4287821382138
"Region1","COM_CWH_NGS_001",2022,16.697095919592
"Region1","COM_CWH_NGS_001",2023,18.0696706770677
"Region1","COM_CWH_NGS_001",2024,19.5550771077108
"Region1","COM_CWH_NGS_001",2025,21.1625904890489
"Region1","COM_CWH_NGS_001",2026,22.9022485448545
"Region1","COM_CWH_NGS_001",2027,24.7849141414141
"Region1","COM_CWH_NGS_001",2028,26.8223431443144
"Region1","COM_CWH_NGS_001",2029,29.0272577657766
"Region1","COM_CWH_NGS_001",2030,31.4134260726073
"Region1","COM_CWH_NGS_001",2031,33.9957479147915
"Region1","COM_CWH_NGS_001",2032,36.7903479747975
"Region1","COM_CWH_NGS_001",2033,39.8146764576458
"Region1","COM_CWH_NGS_001",2034,43.0876180418042
"Region1","COM_CWH_NGS_001",2035,46.8531357221586
"Region1","COM_EE",2018,0
"Region1","COM_EE",2019,0
"Region1","COM_EE",2020,0
"Region1","COM_EE",2021,0
"Region1","COM_EE",2022,0
"Region1","COM_EE",2023,0
"Region1","COM_EE",2024,0
"Region1","COM_EE",2025,0
"Region1","COM_EE",2026,0
"Region1","COM_EE",2027,0
"Region1","COM_EE",2028,0
"Region1","COM_EE",2029,0
"Region1","COM_EE",2030,0
"Region1","COM_EE",2031,0
"Region1","COM_EE",2032,0
"Region1","COM_EE",2033,0
"Region1","COM_EE",2034,0
"Region1","COM_EE",2035,0
"Region1","COM_EL_APP_001",2018,446.954314720812
"Region1","COM_EL_APP_001",2019,484.318346627991
"Region1","COM_EL_APP_001",2020,524.818709209572
"Region1","COM_EL_APP_001",2021,568.709209572154
"Region1","COM_EL_APP_001",2022,616.261783901378
"Region1","COM_EL_APP_001",2023,667.802755620014
"Region1","COM_EL_APP_001",2024,723.640319071791
"Region1","COM_EL_APP_001",2025,784.173313995649
"Region1","COM_EL_APP_001",2026,849.746192893401
"Region1","COM_EL_APP_001",2027,920.794053662074
"Region1","COM_EL_APP_001",2028,997.806381435823
"Region1","COM_EL_APP_001",2029,1081.23640319072
"Region1","COM_EL_APP_001",2030,1171.66424945613
"Region1","COM_EL_APP_001",2031,1269.63379260334
"Region1","COM_EL_APP_001",2032,1375.81580855693
"Region1","COM_EL_APP_001",2033,1490.86294416244
"Region1","COM_EL_APP_001",2034,1615.53662073967
"Region1","COM_EL_APP_001",2035,1750.6345177665
"Region1","GASIFICATION",2018,0
"Region1","GASIFICATION",2019,0
"Region1","GASIFICATION",2020,0
"Region1","GASIFICATION",2021,0
"Region1","GASIFICATION",2022,0
"Region1","GASIFICATION",2023,0
"Region1","GASIFICATION",2024,0
"Region1","GASIFICATION",2025,0
"Region1","GASIFICATION",2026,0
"Region1","GASIFICATION",2027,0
"Region1","GASIFICATION",2028,0
"Region1","GASIFICATION",2029,0
"Region1","GASIFICATION",2030,0
"Region1","GASIFICATION",2031,0
"Region1","GASIFICATION",2032,0
"Region1","GASIFICATION",2033,0
"Region1","GASIFICATION",2034,0
"Region1","GASIFICATION",2035,0
"Region1","IMP_DSL",2018,1508.20878405508
"Region1","IMP_DSL",2019,1563.89047430322
"Region1","IMP_DSL",2020,1615.80793615728
"Region1","IMP_DSL",2021,1673.37389669909
"Region1","IMP_DSL",2022,1727.88434510059
"Region1","IMP_DSL",2023,1786.18641716207
"Region1","IMP_DSL",2024,1870.67894392949
"Region1","IMP_DSL",2025,1959.36703855167
"Region1","IMP_DSL",2026,2052.46937525138
"Region1","IMP_DSL",2027,2150.21662650456
"Region1","IMP_DSL",2028,2252.85215605585
"Region1","IMP_DSL",2029,2360.63276069079
"Region1","IMP_DSL",2030,2473.82945206736
"Region1","IMP_DSL",2031,2592.72829103411
"Region1","IMP_DSL",2032,2717.63127223843
"Region1","IMP_DSL",2033,2848.85726660383
"Region1","IMP_DSL",2034,2986.74301407227
"Region1","IMP_DSL",2035,3131.64419393707
"Region1","IMP_GSL",2018,721.556766080468
"Region1","IMP_GSL",2019,756.011607299689
"Region1","IMP_GSL",2020,792.111691429783
"Region1","IMP_GSL",2021,829.935579812141
"Region1","IMP_GSL",2022,869.565585344054
"Region1","IMP_GSL",2023,911.087951651325
"Region1","IMP_GSL",2024,954.593039559036
"Region1","IMP_GSL",2025,1000.17552608669
"Region1","IMP_GSL",2026,1047.93460847193
"Region1","IMP_GSL",2027,1097.97422066891
"Region1","IMP_GSL",2028,1150.40325891301
"Region1","IMP_GSL",2029,1205.33582094237
"Region1","IMP_GSL",2030,1262.89145091869
"Region1","IMP_GSL",2031,1323.19540293237
"Region1","IMP_GSL",2032,1386.37891058026
"Region1","IMP_GSL",2033,1452.57947486645
"Region1","IMP_GSL",2034,1521.94116310323
"Region1","IMP_GSL",2035,1594.61491992599
"Region1","IMP_KER",2018,157.05140130333
"Region1","IMP_KER",2019,165.961009455746
"Region1","IMP_KER",2020,175.4082720034
"Region1","IMP_KER",2021,185.42694260466
"Region1","IMP_KER",2022,196.052945643764
"Region1","IMP_KER",2023,207.324524140814
"Region1","IMP_KER",2024,219.28236140354
"Region1","IMP_KER",2025,231.969819973597
"Region1","IMP_KER",2026,245.432958275228
"Region1","IMP_KER",2027,259.720935809981
"Region1","IMP_KER",2028,274.886020346835
"Region1","IMP_KER",2029,290.983839754575
"Region1","IMP_KER",2030,308.073689118512
"Region1","IMP_KER",2031,326.218689933793
"Region1","IMP_KER",2032,345.485959752775
"Region1","IMP_KER",2033,365.947164268627
"Region1","IMP_KER",2034,387.678412614862
"Region1","IMP_KER",2035,410.760942067407
"Region1","IMP_LNG",2018,0
"Region1","IMP_LNG",2019,0
"Region1","IMP_LNG",2020,0
"Region1","IMP_LNG",2021,0
"Region1","IMP_LNG",2022,0
"Region1","IMP_LNG",2023,0
"Region1","IMP_LNG",2024,0
"Region1","IMP_LNG",2025,0
"Region1","IMP_LNG",2026,0
"Region1","IMP_LNG",2027,0
"Region1","IMP_LNG",2028,0
"Region1","IMP_LNG",2029,0
