r,t,y,CapitalInvestment
"Region1","BS_COM_EL_001",2019,0
"Region1","BS_COM_EL_001",2020,0
"Region1","BS_COM_EL_001",2021,0
"Region1","BS_COM_EL_001",2022,0
"Region1","BS_COM_EL_001",2023,0
"Region1","BS_COM_EL_001",2024,0
"Region1","BS_COM_EL_001",2025,0
"Region1","BS_COM_EL_001",2026,0
"Region1","BS_COM_EL_001",2027,0
"Region1","BS_COM_EL_001",2028,0
"Region1","BS_COM_EL_001",2029,0
"Region1","BS_COM_EL_001",2030,0
"Region1","BS_COM_EL_001",2031,0
"Region1","BS_COM_EL_001",2032,0
"Region1","BS_COM_EL_001",2033,0
"Region1","BS_COM_EL_001",2034,0
"Region1","BS_COM_EL_001",2035,0
"Region1","BS_COM_HEAT_001",2018,0
"Region1","BS_COM_HEAT_001",2019,0
"Region1","BS_COM_HEAT_001",2020,0
"Region1","BS_COM_HEAT_001",2021,0
"Region1","BS_COM_HEAT_001",2022,0
"Region1","BS_COM_HEAT_001",2023,0
"Region1","BS_COM_HEAT_001",2024,0
"Region1","BS_COM_HEAT_001",2025,0
"Region1","BS_COM_HEAT_001",2026,0
"Region1","BS_COM_HEAT_001",2027,0
"Region1","BS_COM_HEAT_001",2028,0
"Region1","BS_COM_HEAT_001",2029,0
"Region1","BS_COM_HEAT_001",2030,0
"Region1","BS_COM_HEAT_001",2031,0
"Region1","BS_COM_HEAT_001",2032,0
"Region1","BS_COM_HEAT_001",2033,0
"Region1","BS_COM_HEAT_001",2034,0
"Region1","BS_COM_HEAT_001",2035,0
"Region1","BS_IND_CHEM",2018,0
"Region1","BS_IND_CHEM",2019,0
"Region1","BS_IND_CHEM",2020,0
"Region1","BS_IND_CHEM",2021,0
"Region1","BS_IND_CHEM",2022,0
"Region1","BS_IND_CHEM",2023,0
"Region1","BS_IND_CHEM",2024,0
"Region1","BS_IND_CHEM",2025,0
"Region1","BS_IND_CHEM",2026,0
"Region1","BS_IND_CHEM",2027,0
"Region1","BS_IND_CHEM",2028,0
"Region1","BS_IND_CHEM",2029,0
"Region1","BS_IND_CHEM",2030,0
"Region1","BS_IND_CHEM",2031,0
"Region1","BS_IND_CHEM",2032,0
"Region1","BS_IND_CHEM",2033,0
"Region1","BS_IND_CHEM",2034,0
"Region1","BS_IND_CHEM",2035,0
"Region1","BS_IND_CMNT",2018,0
"Region1","BS_IND_CMNT",2019,0
"Region1","BS_IND_CMNT",2020,0
"Region1","BS_IND_CMNT",2021,0
"Region1","BS_IND_CMNT",2022,0
"Region1","BS_IND_CMNT",2023,0
"Region1","BS_IND_CMNT",2024,0
"Region1","BS_IND_CMNT",2025,0
"Region1","BS_IND_CMNT",2026,0
"Region1","BS_IND_CMNT",2027,0
"Region1","BS_IND_CMNT",2028,0
"Region1","BS_IND_CMNT",2029,0
"Region1","BS_IND_CMNT",2030,0
"Region1","BS_IND_CMNT",2031,0
"Region1","BS_IND_CMNT",2032,0
"Region1","BS_IND_CMNT",2033,0
"Region1","BS_IND_CMNT",2034,0
"Region1","BS_IND_CMNT",2035,0
"Region1","BS_IND_FOOD",2018,0
"Region1","BS_IND_FOOD",2019,0
"Region1","BS_IND_FOOD",2020,0
"Region1","BS_IND_FOOD",2021,0
"Region1","BS_IND_FOOD",2022,0
"Region1","BS_IND_FOOD",2023,0
"Region1","BS_IND_FOOD",2024,0
"Region1","BS_IND_FOOD",2025,0
"Region1","BS_IND_FOOD",2026,0
"Region1","BS_IND_FOOD",2027,0
"Region1","BS_IND_FOOD",2028,0
"Region1","BS_IND_FOOD",2029,0
"Region1","BS_IND_FOOD",2030,0
"Region1","BS_IND_FOOD",2031,0
"Region1","BS_IND_FOOD",2032,0
"Region1","BS_IND_FOOD",2033,0
"Region1","BS_IND_FOOD",2034,0
"Region1","BS_IND_FOOD",2035,0
"Region1","BS_IND_OTH",2018,0
"Region1","BS_IND_OTH",2019,0
"Region1","BS_IND_OTH",2020,0
"Region1","BS_IND_OTH",2021,0
"Region1","BS_IND_OTH",2022,0
"Region1","BS_IND_OTH",2023,0
"Region1","BS_IND_OTH",2024,0
"Region1","BS_IND_OTH",2025,0
"Region1","BS_IND_OTH",2026,0
"Region1","BS_IND_OTH",2027,0
"Region1","BS_IND_OTH",2028,0
"Region1","BS_IND_OTH",2029,0
"Region1","BS_IND_OTH",2030,0
"Region1","BS_IND_OTH",2031,0
"Region1","BS_IND_OTH",2032,0
"Region1","BS_IND_OTH",2033,0
"Region1","BS_IND_OTH",2034,0
"Region1","BS_IND_OTH",2035,0
"Region1","BS_IND_TEXT",2018,0
"Region1","BS_IND_TEXT",2019,0
"Region1","BS_IND_TEXT",2020,0
"Region1","BS_IND_TEXT",2021,0
"Region1","BS_IND_TEXT",2022,0
"Region1","BS_IND_TEXT",2023,0
"Region1","BS_IND_TEXT",2024,0
"Region1","BS_IND_TEXT",2025,0
"Region1","BS_IND_TEXT",2026,0
"Region1","BS_IND_TEXT",2027,0
"Region1","BS_IND_TEXT",2028,0
"Region1","BS_IND_TEXT",2029,0
"Region1","BS_IND_TEXT",2030,0
"Region1","BS_IND_TEXT",2031,0
"Region1","BS_IND_TEXT",2032,0
"Region1","BS_IND_TEXT",2033,0
"Region1","BS_IND_TEXT",2034,0
"Region1","BS_IND_TEXT",2035,0
"Region1","BS_OTH_001",2018,0
"Region1","BS_OTH_001",2019,0
"Region1","BS_OTH_001",2020,0
"Region1","BS_OTH_001",2021,0
"Region1","BS_OTH_001",2022,0
"Region1","BS_OTH_001",2023,0
"Region1","BS_OTH_001",2024,0
"Region1","BS_OTH_001",2025,0
"Region1","BS_OTH_001",2026,0
"Region1","BS_OTH_001",2027,0
"Region1","BS_OTH_001",2028,0
"Region1","BS_OTH_001",2029,0
"Region1","BS_OTH_001",2030,0
"Region1","BS_OTH_001",2031,0
"Region1","BS_OTH_001",2032,0
"Region1","BS_OTH_001",2033,0
"Region1","BS_OTH_001",2034,0
"Region1","BS_OTH_001",2035,0
"Region1","BS_RES_CWH_001",2018,0
"Region1","BS_RES_CWH_001",2019,0
"Region1","BS_RES_CWH_001",2020,0
"Region1","BS_RES_CWH_001",2021,0
"Region1","BS_RES_CWH_001",2022,0
"Region1","BS_RES_CWH_001",2023,0
"Region1","BS_RES_CWH_001",2024,0
"Region1","BS_RES_CWH_001",2025,0
"Region1","BS_RES_CWH_001",2026,0
"Region1","BS_RES_CWH_001",2027,0
"Region1","BS_RES_CWH_001",2028,0
"Region1","BS_RES_CWH_001",2029,0
"Region1","BS_RES_CWH_001",2030,0
"Region1","BS_RES_CWH_001",2031,0
"Region1","BS_RES_CWH_001",2032,0
"Region1","BS_RES_CWH_001",2033,0
"Region1","BS_RES_CWH_001",2034,0
"Region1","BS_RES_CWH_001",2035,0
"Region1","BS_RES_EL_001",2018,0
"Region1","BS_RES_EL_001",2019,0
"Region1","BS_RES_EL_001",2020,0
"Region1","BS_RES_EL_001",2021,0
"Region1","BS_RES_EL_001",2022,0
"Region1","BS_RES_EL_001",2023,0
"Region1","BS_RES_EL_001",2024,0
"Region1","BS_RES_EL_001",2025,0
"Region1","BS_RES_EL_001",2026,0
"Region1","BS_RES_EL_001",2027,0
"Region1","BS_RES_EL_001",2028,0
"Region1","BS_RES_EL_001",2029,0
"Region1","BS_RES_EL_001",2030,0
"Region1","BS_RES_EL_001",2031,0
"Region1","BS_RES_EL_001",2032,0
"Region1","BS_RES_EL_001",2033,0
"Region1","BS_RES_EL_001",2034,0
"Region1","BS_RES_EL_001",2035,0
"Region1","BS_RES_EL_002",2018,0
"Region1","BS_RES_EL_002",2019,0
"Region1","BS_RES_EL_002",2020,0
"Region1","BS_RES_EL_002",2021,0
"Region1","BS_RES_EL_002",2022,0
"Region1","BS_RES_EL_002",2023,0
"Region1","BS_RES_EL_002",2024,0
"Region1","BS_RES_EL_002",2025,0
"Region1","BS_RES_EL_002",2026,0
"Region1","BS_RES_EL_002",2027,0
"Region1","BS_RES_EL_002",2028,0
"Region1","BS_RES_EL_002",2029,0
"Region1","BS_RES_EL_002",2030,0
"Region1","BS_RES_EL_002",2031,0
"Region1","BS_RES_EL_002",2032,0
"Region1","BS_RES_EL_002",2033,0
"Region1","BS_RES_EL_002",2034,0
"Region1","BS_RES_EL_002",2035,0
"Region1","BS_TRA_AIR_FREIGHT",2018,0
"Region1","BS_TRA_AIR_FREIGHT",2019,0
"Region1","BS_TRA_AIR_FREIGHT",2020,0
"Region1","BS_TRA_AIR_FREIGHT",2021,0
"Region1","BS_TRA_AIR_FREIGHT",2022,0
"Region1","BS_TRA_AIR_FREIGHT",2023,0
"Region1","BS_TRA_AIR_FREIGHT",2024,0
"Region1","BS_TRA_AIR_FREIGHT",2025,0
"Region1","BS_TRA_AIR_FREIGHT",2026,0
"Region1","BS_TRA_AIR_FREIGHT",2027,0
"Region1","BS_TRA_AIR_FREIGHT",2028,0
"Region1","BS_TRA_AIR_FREIGHT",2029,0
"Region1","BS_TRA_AIR_FREIGHT",2030,0
"Region1","BS_TRA_AIR_FREIGHT",2031,0
"Region1","BS_TRA_AIR_FREIGHT",2032,0
"Region1","BS_TRA_AIR_FREIGHT",2033,0
"Region1","BS_TRA_AIR_FREIGHT",2034,0
"Region1","BS_TRA_AIR_FREIGHT",2035,0
"Region1","BS_TRA_AIR_PSNG",2018,0
"Region1","BS_TRA_AIR_PSNG",2019,0
"Region1","BS_TRA_AIR_PSNG",2020,0
"Region1","BS_TRA_AIR_PSNG",2021,0
"Region1","BS_TRA_AIR_PSNG",2022,0
"Region1","BS_TRA_AIR_PSNG",2023,0
"Region1","BS_TRA_AIR_PSNG",2024,0
"Region1","BS_TRA_AIR_PSNG",2025,0
"Region1","BS_TRA_AIR_PSNG",2026,0
"Region1","BS_TRA_AIR_PSNG",2027,0
"Region1","BS_TRA_AIR_PSNG",2028,0
"Region1","BS_TRA_AIR_PSNG",2029,0
"Region1","BS_TRA_AIR_PSNG",2030,0
"Region1","BS_TRA_AIR_PSNG",2031,0
"Region1","BS_TRA_AIR_PSNG",2032,0
"Region1","BS_TRA_AIR_PSNG",2033,0
"Region1","BS_TRA_AIR_PSNG",2034,0
"Region1","BS_TRA_AIR_PSNG",2035,0
"Region1","BS_TRA_LAND_FREIGHT",2018,0
"Region1","BS_TRA_LAND_FREIGHT",2019,0
"Region1","BS_TRA_LAND_FREIGHT",2020,0
"Region1","BS_TRA_LAND_FREIGHT",2021,0
"Region1","BS_TRA_LAND_FREIGHT",2022,0
"Region1","BS_TRA_LAND_FREIGHT",2023,0
"Region1","BS_TRA_LAND_FREIGHT",2024,0
"Region1","BS_TRA_LAND_FREIGHT",2025,0
"Region1","BS_TRA_LAND_FREIGHT",2026,0
"Region1","BS_TRA_LAND_FREIGHT",2027,0
"Region1","BS_TRA_LAND_FREIGHT",2028,0
"Region1","BS_TRA_LAND_FREIGHT",2029,0
"Region1","BS_TRA_LAND_FREIGHT",2030,0
"Region1","BS_TRA_LAND_FREIGHT",2031,0
"Region1","BS_TRA_LAND_FREIGHT",2032,0
"Region1","BS_TRA_LAND_FREIGHT",2033,0
"Region1","BS_TRA_LAND_FREIGHT",2034,0
"Region1","BS_TRA_LAND_FREIGHT",2035,0
"Region1","BS_TRA_LAND_PSNG",2018,0
"Region1","BS_TRA_LAND_PSNG",2019,0
"Region1","BS_TRA_LAND_PSNG",2020,0
"Region1","BS_TRA_LAND_PSNG",2021,0
"Region1","BS_TRA_LAND_PSNG",2022,0
"Region1","BS_TRA_LAND_PSNG",2023,0
"Region1","BS_TRA_LAND_PSNG",2024,0
"Region1","BS_TRA_LAND_PSNG",2025,0
"Region1","BS_TRA_LAND_PSNG",2026,0
"Region1","BS_TRA_LAND_PSNG",2027,0
"Region1","BS_TRA_LAND_PSNG",2028,0
"Region1","BS_TRA_LAND_PSNG",2029,0
"Region1","BS_TRA_LAND_PSNG",2030,0
"Region1","BS_TRA_LAND_PSNG",2031,0
"Region1","BS_TRA_LAND_PSNG",2032,0
"Region1","BS_TRA_LAND_PSNG",2033,0
"Region1","BS_TRA_LAND_PSNG",2034,0
"Region1","BS_TRA_LAND_PSNG",2035,0
"Region1","BS_TRA_SHIP_FREIGHT",2018,0
"Region1","BS_TRA_SHIP_FREIGHT",2019,0
"Region1","BS_TRA_SHIP_FREIGHT",2020,0
"Region1","BS_TRA_SHIP_FREIGHT",2021,0
"Region1","BS_TRA_SHIP_FREIGHT",2022,0
"Region1","BS_TRA_SHIP_FREIGHT",2023,0
"Region1","BS_TRA_SHIP_FREIGHT",2024,0
"Region1","BS_TRA_SHIP_FREIGHT",2025,0
"Region1","BS_TRA_SHIP_FREIGHT",2026,0
"Region1","BS_TRA_SHIP_FREIGHT",2027,0
"Region1","BS_TRA_SHIP_FREIGHT",2028,0
"Region1","BS_TRA_SHIP_FREIGHT",2029,0
"Region1","BS_TRA_SHIP_FREIGHT",2030,0
"Region1","BS_TRA_SHIP_FREIGHT",2031,0
"Region1","BS_TRA_SHIP_FREIGHT",2032,0
"Region1","BS_TRA_SHIP_FREIGHT",2033,0
"Region1","BS_TRA_SHIP_FREIGHT",2034,0
"Region1","BS_TRA_SHIP_FREIGHT",2035,0
"Region1","BS_TRA_SHIP_PSNG",2018,0
"Region1","BS_TRA_SHIP_PSNG",2019,0
"Region1","BS_TRA_SHIP_PSNG",2020,0
"Region1","BS_TRA_SHIP_PSNG",2021,0
"Region1","BS_TRA_SHIP_PSNG",2022,0
"Region1","BS_TRA_SHIP_PSNG",2023,0
"Region1","BS_TRA_SHIP_PSNG",2024,0
"Region1","BS_TRA_SHIP_PSNG",2025,0
"Region1","BS_TRA_SHIP_PSNG",2026,0
"Region1","BS_TRA_SHIP_PSNG",2027,0
"Region1","BS_TRA_SHIP_PSNG",2028,0
"Region1","BS_TRA_SHIP_PSNG",2029,0
"Region1","BS_TRA_SHIP_PSNG",2030,0
"Region1","BS_TRA_SHIP_PSNG",2031,0
"Region1","BS_TRA_SHIP_PSNG",2032,0
"Region1","BS_TRA_SHIP_PSNG",2033,0
"Region1","BS_TRA_SHIP_PSNG",2034,0
"Region1","BS_TRA_SHIP_PSNG",2035,0
"Region1","COM_CWH_BIO_001",2018,0.0025355310180018
"Region1","COM_CWH_BIO_001",2019,0.00386776045534554
"Region1","COM_CWH_BIO_001",2020,0.00526299945964597
"Region1","COM_CWH_BIO_001",2021,0.00672642767136714
"Region1","COM_CWH_BIO_001",2022,0.00826365056185619
"Region1","COM_CWH_BIO_001",2023,0.00988073437953796
"Region1","COM_CWH_BIO_001",2024,0.011584244029803
"Region1","COM_CWH_BIO_001",2025,0.0133812841030103
"Region1","COM_CWH_BIO_001",2026,0.0152795432083208
"Region1","COM_CWH_BIO_001",2027,0.0172873420074007
"Region1","COM_CWH_BIO_001",2028,0.019413685130313
"Region1","COM_CWH_BIO_001",2029,0.0216683174527453
"Region1","COM_CWH_BIO_001",2030,0.0240617848984899
"Region1","COM_CWH_BIO_001",2031,0.0260397694869487
"Region1","COM_CWH_BIO_001",2032,0.0281803531153115
"Region1","COM_CWH_BIO_001",2033,0.030496902140214
"Region1","COM_CWH_BIO_001",2034,0.0330038816781678
"Region1","COM_CWH_BIO_001",2035,0.0357169459745975
"Region1","COM_CWH_DSL_001",2018,0.00417896089808981
"Region1","COM_CWH_DSL_001",2019,0
"Region1","COM_CWH_DSL_001",2020,0
"Region1","COM_CWH_DSL_001",2021,0
"Region1","COM_CWH_DSL_001",2022,0
"Region1","COM_CWH_DSL_001",2023,0
"Region1","COM_CWH_DSL_001",2024,0
"Region1","COM_CWH_DSL_001",2025,0
"Region1","COM_CWH_DSL_001",2026,0
"Region1","COM_CWH_DSL_001",2027,0
"Region1","COM_CWH_DSL_001",2028,0
"Region1","COM_CWH_DSL_001",2029,0
"Region1","COM_CWH_DSL_001",2030,0
"Region1","COM_CWH_DSL_001",2031,0
"Region1","COM_CWH_DSL_001",2032,0
"Region1","COM_CWH_DSL_001",2033,0
"Region1","COM_CWH_DSL_001",2034,0
"Region1","COM_CWH_DSL_001",2035,0
"Region1","COM_CWH_KER_001",2018,0.000296906635763576
"Region1","COM_CWH_KER_001",2019,0
"Region1","COM_CWH_KER_001",2020,0
"Region1","COM_CWH_KER_001",2021,0
"Region1","COM_CWH_KER_001",2022,0
"Region1","COM_CWH_KER_001",2023,0
"Region1","COM_CWH_KER_001",2024,0
"Region1","COM_CWH_KER_001",2025,0
"Region1","COM_CWH_KER_001",2026,0
"Region1","COM_CWH_KER_001",2027,0
"Region1","COM_CWH_KER_001",2028,0
"Region1","COM_CWH_KER_001",2029,0
"Region1","COM_CWH_KER_001",2030,0
"Region1","COM_CWH_KER_001",2031,0
"Region1","COM_CWH_KER_001",2032,0
"Region1","COM_CWH_KER_001",2033,0
"Region1","COM_CWH_KER_001",2034,0
"Region1","COM_CWH_KER_001",2035,0
"Region1","COM_CWH_LPG_001",2018,0.00109558548554855
"Region1","COM_CWH_LPG_001",2019,0
"Region1","COM_CWH_LPG_001",2020,0
"Region1","COM_CWH_LPG_001",2021,0
"Region1","COM_CWH_LPG_001",2022,0
"Region1","COM_CWH_LPG_001",2023,0
"Region1","COM_CWH_LPG_001",2024,0
"Region1","COM_CWH_LPG_001",2025,0
"Region1","COM_CWH_LPG_001",2026,0
"Region1","COM_CWH_LPG_001",2027,0
"Region1","COM_CWH_LPG_001",2028,0
"Region1","COM_CWH_LPG_001",2029,0
"Region1","COM_CWH_LPG_001",2030,0
"Region1","COM_CWH_LPG_001",2031,0
"Region1","COM_CWH_LPG_001",2032,0
"Region1","COM_CWH_LPG_001",2033,0
"Region1","COM_CWH_LPG_001",2034,0
"Region1","COM_CWH_LPG_001",2035,0
"Region1","COM_CWH_NGS_001",2018,0.00121731720672067
"Region1","COM_CWH_NGS_001",2019,0.00111587410641064
"Region1","COM_CWH_NGS_001",2020,0.00101443100510051
"Region1","COM_CWH_NGS_001",2021,0.000912987904890489
"Region1","COM_CWH_NGS_001",2022,0.000811544804380438
"Region1","COM_CWH_NGS_001",2023,0.000710101703770377
"Region1","COM_CWH_NGS_001",2024,0.000608658603260326
"Region1","COM_CWH_NGS_001",2025,0.000507215502750275
"Region1","COM_CWH_NGS_001",2026,0.000405772402140214
"Region1","COM_CWH_NGS_001",2027,0.000304329301630163
"Region1","COM_CWH_NGS_001",2028,0.000202886201120112
"Region1","COM_CWH_NGS_001",2029,0.000101443100510051
"Region1","COM_CWH_NGS_001",2030,0
"Region1","COM_CWH_NGS_001",2031,0
"Region1","COM_CWH_NGS_001",2032,0
"Region1","COM_CWH_NGS_001",2033,0
"Region1","COM_CWH_NGS_001",2034,0
"Region1","COM_CWH_NGS_001",2035,0
"Region1","COM_EE",2018,0
"Region1","COM_EE",2019,0
"Region1","COM_EE",2020,0
"Region1","COM_EE",2021,0
"Region1","COM_EE",2022,0
"Region1","COM_EE",2023,0
"Region1","COM_EE",2024,0
"Region1","COM_EE",2025,0
"Region1","COM_EE",2026,0
"Region1","COM_EE",2027,0
"Region1","COM_EE",2028,0
"Region1","COM_EE",2029,0
"Region1","COM_EE",2030,0
"Region1","COM_EE",2031,0
"Region1","COM_EE",2032,0
"Region1","COM_EE",2033,0
"Region1","COM_EE",2034,0
"Region1","COM_EE",2035,0
"Region1","COM_EL_APP_001",2018,0.0446954314720812
"Region1","COM_EL_APP_001",2019,0.0037364031907179
"Region1","COM_EL_APP_001",2020,0.0040500362581581
"Region1","COM_EL_APP_001",2021,0.00438905003625817
"Region1","COM_EL_APP_001",2022,0.00475525743292239
"Region1","COM_EL_APP_001",2023,0.00515409717186368
"Region1","COM_EL_APP_001",2024,0.00558375634517764
"Region1","COM_EL_APP_001",2025,0.00605329949238582
"Region1","COM_EL_APP_001",2026,0.0065572878897752
"Region1","COM_EL_APP_001",2027,0.00710478607686729
"Region1","COM_EL_APP_001",2028,0.0523966642494561
"Region1","COM_EL_APP_001",2029,0.0120794053662074
"Region1","COM_EL_APP_001",2030,0.0130928208846991
"Region1","COM_EL_APP_001",2031,0.014186004350979
"Region1","COM_EL_APP_001",2032,0.0153734590282813
"Region1","COM_EL_APP_001",2033,0.0166588107324148
"Region1","COM_EL_APP_001",2034,0.0180511240029007
"Region1","COM_EL_APP_001",2035,0.0195630891950689
"Region1","GASIFICATION",2018,0
"Region1","GASIFICATION",2019,0
"Region1","GASIFICATION",2020,0
"Region1","GASIFICATION",2021,0
"Region1","GASIFICATION",2022,0
"Region1","GASIFICATION",2023,0
"Region1","GASIFICATION",2024,0
"Region1","GASIFICATION",2025,0
"Region1","GASIFICATION",2026,0
"Region1","GASIFICATION",2027,0
"Region1","GASIFICATION",2028,0
"Region1","GASIFICATION",2029,0
"Region1","GASIFICATION",2030,0
"Region1","GASIFICATION",2031,0
"Region1","GASIFICATION",2032,0
"Region1","GASIFICATION",2033,0
"Region1","GASIFICATION",2034,0
"Region1","GASIFICATION",2035,0
"Region1","IMP_DSL",2018,0.1419399903167
"Region1","IMP_DSL",2019,0.136870874877209
"Region1","IMP_DSL",2020,0.133572340914334
"Region1","IMP_DSL",2021,0.126835500867077
"Region1","IMP_DSL",2022,0.122061593626104
"Region1","IMP_DSL",2023,0.121567386839104
"Region1","IMP_DSL",2024,0.112046552383815
"Region1","IMP_DSL",2025,0.107195668242036
"Region1","IMP_DSL",2026,0.102387597213238
"Region1","IMP_DSL",2027,0.0976245678339357
"Region1","IMP_DSL",2028,0.0929089311526657
"Region1","IMP_DSL",2029,0.0882431677813919
"Region1","IMP_DSL",2030,0.087992638076249
"Region1","IMP_DSL",2031,0.0884693209720454
"Region1","IMP_DSL",2032,0.0891568108480109
"Region1","IMP_DSL",2033,0.0897528553881294
"Region1","IMP_DSL",2034,0.0904537758960886
"Region1","IMP_DSL",2035,0.0907985750535713
"Region1","IMP_GSL",2018,0.0721556766080468
"Region1","IMP_GSL",2019,0.071137764070302
"Region1","IMP_GSL",2020,0.0701198515231744
"Region1","IMP_GSL",2021,0.0691019389854296
"Region1","IMP_GSL",2022,0.0680840264383021
"Region1","IMP_GSL",2023,0.0712773997654534
"Region1","IMP_GSL",2024,0.0702328945327088
"Region1","IMP_GSL",2025,0.0682837436220758
"Region1","IMP_GSL",2026,0.0662030234514131
"Region1","IMP_GSL",2027,0.0662675724361887
"Region1","IMP_GSL",2028,0.0496070276727533
"Region1","IMP_GSL",2029,0.0485163618982051
"Region1","IMP_GSL",2030,0.0475712025878809
"Region1","IMP_GSL",2031,0.0465532900407533
"Region1","IMP_GSL",2032,0.0447599589606859
"Region1","IMP_GSL",2033,0.0485975314884987
"Region1","IMP_GSL",2034,0.0423364246102371
"Region1","IMP_GSL",2035,0.0445778142835566
"Region1","IMP_KER",2018,0.015705140130333
"Region1","IMP_KER",2019,0.0160344818120612
"Region1","IMP_KER",2020,0.0164105408565257
"Region1","IMP_KER",2021,0.0168363564230823
"Region1","IMP_KER",2022,0.017315165370557
"Region1","IMP_KER",2023,0.0178504151487149
"Region1","IMP_KER",2024,0.0184457774568357
"Region1","IMP_KER",2025,0.0191051628993179
"Region1","IMP_KER",2026,0.0198327364428703
"Region1","IMP_KER",2027,0.0206329340246665
"Region1","IMP_KER",2028,0.0215104801766617
"Region1","IMP_KER",2029,0.0224704067779998
"Region1","IMP_KER",2030,0.0235180730458646
"Region1","IMP_KER",2031,0.0250479881568757
"Region1","IMP_KER",2032,0.0266774300317832
"Region1","IMP_KER",2033,0.0284128733666767
"Region1","IMP_KER",2034,0.0302612140721872
"Region1","IMP_KER",2035,0.0322297966748875
"Region1","IMP_LNG",2018,0
"Region1","IMP_LNG",2019,0
"Region1","IMP_LNG",2020,0
"Region1","IMP_LNG",2021,0
"Region1","IMP_LNG",2022,0
"Region1","IMP_LNG",2023,0
"Region1","IMP_LNG",2024,0
"Region1","IMP_LNG",2025,0
"Region1","IMP_LNG",2026,0
"Region1","IMP_LNG",2027,0
"Region1","IMP_LNG",2028,0
"Region1","IMP_LNG",2029,0
"Region1","IMP_LNG",2030,0
"Region1","IMP_LNG",2031,0
"Region1","IMP_LNG",2032,0
"Region1","IMP_LNG",2033,0
"Region1","IMP_LNG",2034,0
"Region1","IMP_LNG",2035,0
"Region1","IMP_LPG",2018,0.0327732391587159
"Region1","IMP_LPG",2019,0.0300421358869887
